우편번호,주소
34009,대전광역시 유성구 송강로 22
34005,대전광역시 유성구 와룡로 3
34010,대전광역시 유성구 구즉로 26
34011,대전광역시 유성구 구즉로 25
34060,대전광역시 유성구 북유성대로488번길 160
34109,대전광역시 유성구 신성로 134
34117,대전광역시 유성구 신성로62번길 43
34116,대전광역시 유성구 신성로 74
34128,대전광역시 유성구 유성대로 1026
34107,대전광역시 유성구 신성로61번길 86
34120,대전광역시 유성구 가정로 75
34127,대전광역시 유성구 유성대로 1027
34105,대전광역시 유성구 노은로 563
34118,대전광역시 유성구 가정로 27
34115,대전광역시 유성구 가정로 99
34108,대전광역시 유성구 신성남로 106
34119,대전광역시 유성구 가정로 63
34106,대전광역시 유성구 신성로 19
34062,대전광역시 유성구 북유성대로487번길 130
34140,대전광역시 유성구 농대로 20
34133,대전광역시 유성구 과학로 169
34024,대전광역시 유성구 테크노2로 125
34028,대전광역시 유성구 테크노2로 170
34025,대전광역시 유성구 테크노2로 153
34029,대전광역시 유성구 테크노2로 136
34031,대전광역시 유성구 테크노중앙로 124
34035,대전광역시 유성구 용산2로 67
34034,대전광역시 유성구 용산2로 30
34033,대전광역시 유성구 배울2로 134
34032,대전광역시 유성구 배울2로 114
34227,대전광역시 유성구 진잠로150번길 15
34230,대전광역시 유성구 진잠로78번길 19
34228,대전광역시 유성구 진잠로102번길 36
34223,대전광역시 유성구 원내로 77
34231,대전광역시 유성구 진잠로42번길 35
34232,대전광역시 유성구 원내로 52
34229,대전광역시 유성구 진잠로 67
34195,대전광역시 유성구 원신흥남로42번길 11
34124,대전광역시 유성구 엑스포로269번길 38
34123,대전광역시 유성구 엑스포로 326
34104,대전광역시 유성구 유성대로1205번길 6
34171,대전광역시 유성구 문화원로14번길 57
34164,대전광역시 유성구 장대로 113
34149,대전광역시 유성구 월드컵대로 49
34165,대전광역시 유성구 유성대로783번길 87
34135,대전광역시 유성구 유성대로821번길 25
34173,대전광역시 유성구 장대로71번길 80
34170,대전광역시 유성구 유성대로720번길 91
34172,대전광역시 유성구 유성대로720번길 54
34166,대전광역시 유성구 문화원로19번길 34
34110,대전광역시 유성구 가정북로 115
34103,대전광역시 유성구 유성대로1312번길 20
34114,대전광역시 유성구 가정로 141
34111,대전광역시 유성구 가정북로 90
34100,대전광역시 유성구 유성대로 1321
34052,대전광역시 유성구 전민로10번길 19
34046,대전광역시 유성구 유성대로1689번길 8
34041,대전광역시 유성구 아리랑로21번길 647
34042,대전광역시 유성구 엑스포로 560
34037,대전광역시 유성구 배울1로 297
34049,대전광역시 유성구 아리랑로21번길 416
34043,대전광역시 유성구 엑스포로539번길 24
34054,대전광역시 유성구 유성대로1628번길 27
34048,대전광역시 유성구 엑스포로 501
34047,대전광역시 유성구 엑스포로 521
34045,대전광역시 유성구 유성대로1689번길 125
34097,대전광역시 유성구 은구비로146번길 35
34077,대전광역시 유성구 노은서로250번길 17
34073,대전광역시 유성구 지족로 218
34078,대전광역시 유성구 노은동로234번길 31
34074,대전광역시 유성구 지족로148번길 5
34087,대전광역시 유성구 은구비남로7번길 56
34086,대전광역시 유성구 은구비서로23번길 17
34071,대전광역시 유성구 지족로349번길 40
34076,대전광역시 유성구 지족로328번길 86
34072,대전광역시 유성구 지족로 199
34085,대전광역시 유성구 은구비서로24번길 51
34081,대전광역시 유성구 노은서로 235
34080,대전광역시 유성구 노은서로 238
34082,대전광역시 유성구 노은서로210번길 40
34083,대전광역시 유성구 노은동로 193
34079,대전광역시 유성구 노은동로 219
34075,대전광역시 유성구 지족동로 122
34036,대전광역시 유성구 테크노10로 31
34026,대전광역시 유성구 테크노2로 231
34027,대전광역시 유성구 테크노9로 35
34094,대전광역시 유성구 노은로410번길 70
34093,대전광역시 유성구 송림로53번길 71
34098,대전광역시 유성구 송림로48번길 6
34095,대전광역시 유성구 하기로56번길 45
34213,대전광역시 유성구 학하남로90번길 11
34210,대전광역시 유성구 학하중앙로150번길 25
34203,대전광역시 유성구 유성대로 437
34212,대전광역시 유성구 진잠옛로175번길 45
34211,대전광역시 유성구 학하중앙로160번길 7
34038,대전광역시 유성구 대덕대로 942
34102,대전광역시 유성구 대덕대로799번길 19
35072,대전광역시 중구 운남로293번길 70
35086,대전광역시 중구 운남로 252
34946,대전광역시 중구 대흥로10번길 27
35042,대전광역시 중구 충무로68번안길 51
35052,대전광역시 중구 충무로54번길 1
35016,대전광역시 중구 과례로 95
35041,대전광역시 중구 보문산로400번길 10
35043,대전광역시 중구 충무로74번길 72
34937,대전광역시 중구 보문로 168
34964,대전광역시 중구 계룡로920번안길 70
35045,대전광역시 중구 보문로125번길 39
35044,대전광역시 중구 보문로125번길 46
34954,대전광역시 중구 충무로 71
35021,대전광역시 중구 충무로 102
34935,대전광역시 중구 보문로162번길 78
34945,대전광역시 중구 계룡로921번길 25
35022,대전광역시 중구 충무로86번길 34
34938,대전광역시 중구 보문로 168
35051,대전광역시 중구 보문산공원로530번길 99
35015,대전광역시 중구 문화로 282
34913,대전광역시 중구 중앙로122번길 17
34932,대전광역시 중구 대흥로 110
34917,대전광역시 중구 보문로 246
34918,대전광역시 중구 대흥로111번길 24
34925,대전광역시 중구 대종로 458
34948,대전광역시 중구 보문로199번길 36
34928,대전광역시 중구 문창로 131
34940,대전광역시 중구 중교로 9
34927,대전광역시 중구 대종로452번길 24
34916,대전광역시 중구 중앙로112번길 37
34943,대전광역시 중구 대흥로28번길 12
34919,대전광역시 중구 대흥로 135
34929,대전광역시 중구 문창로 132
34920,대전광역시 중구 대종로 447
34950,대전광역시 중구 보문로 183
34931,대전광역시 중구 대종로402번길 17
34911,대전광역시 중구 보문로 262
34951,대전광역시 중구 보문로199번길 37
34934,대전광역시 중구 대흥로 134
34947,대전광역시 중구 테미로19번길 3
34915,대전광역시 중구 중앙로130번길 43
34941,대전광역시 중구 중교로 18
34933,대전광역시 중구 충무로107번길 100
34939,대전광역시 중구 중앙로 100
34949,대전광역시 중구 테미로44번길 25
34926,대전광역시 중구 대흥로175번길 25
34914,대전광역시 중구 대종로 487
34838,대전광역시 중구 중앙로 145
34942,대전광역시 중구 테미로 53
34953,대전광역시 중구 테미로 5
34952,대전광역시 중구 테미로 4
34936,대전광역시 중구 대흥12길 9
34912,대전광역시 중구 중앙로122번길 16
34816,대전광역시 중구 목중로39번길 35
34811,대전광역시 중구 목중로39번길 20
34815,대전광역시 중구 동서대로 1397
34826,대전광역시 중구 목동로 9
34819,대전광역시 중구 어덕마을로 42
34818,대전광역시 중구 목동로 61
34825,대전광역시 중구 목동로 27
34810,대전광역시 중구 목동로 74
34855,대전광역시 중구 동서대로 1354
34809,대전광역시 중구 목동로76번길 1
34820,대전광역시 중구 어덕마을로 37
34854,대전광역시 중구 동서대로1352번길 41
34849,대전광역시 중구 동서대로 1388
34817,대전광역시 중구 목동로22번길 16
34847,대전광역시 중구 선화서로 115
34824,대전광역시 중구 계룡로771번길 90
35034,대전광역시 중구 대종로286번길 46
34930,대전광역시 중구 문창로94번길 15
35028,대전광역시 중구 보문로30번길 76
35029,대전광역시 중구 보문로20번길 38
35033,대전광역시 중구 대전천서로257번길 38
35026,대전광역시 중구 문창로50번길 4
35025,대전광역시 중구 보문로30번길 115
35031,대전광역시 중구 대종로334번길 40
35030,대전광역시 중구 보문로20번길 14
35024,대전광역시 중구 충무로 158
34959,대전광역시 중구 서문로 107
34991,대전광역시 중구 당디로36번길 167
35020,대전광역시 중구 보문산로369번길 96
35053,대전광역시 중구 과례로22번길 59
34944,대전광역시 중구 대흥로 7
35006,대전광역시 중구 보문산로 223
35002,대전광역시 중구 산성로138번길 34
35019,대전광역시 중구 문화로234번길 96
35005,대전광역시 중구 천근로60번길 15
35018,대전광역시 중구 과례로 37
35008,대전광역시 중구 보문산로 179
35017,대전광역시 중구 문화로 210
34992,대전광역시 중구 문화로 112
34960,대전광역시 중구 문화로163번길 9
34955,대전광역시 중구 계룡로904번안길 18
35004,대전광역시 중구 송리로38번길 7
34998,대전광역시 중구 문화로 192
34999,대전광역시 중구 산성로 142
35000,대전광역시 중구 서문로25번길 71
35007,대전광역시 중구 보문산로227번안길 71
34961,대전광역시 중구 계백로1660번길 71
34958,대전광역시 중구 서문로 108
35014,대전광역시 중구 보문산로171번안길 26
35001,대전광역시 중구 산성로138번길 65
34956,대전광역시 중구 계백로1716번길 24
35010,대전광역시 중구 당디로6번길 69
35003,대전광역시 중구 송리로 55
34962,대전광역시 중구 서문로 86
34957,대전광역시 중구 계백로1686번길 51
35011,대전광역시 중구 산성로 63
35009,대전광역시 중구 산성로 108
34963,대전광역시 중구 계룡로918번길 67
35050,대전광역시 중구 부용로41번길 77
35048,대전광역시 중구 사득로 3
35047,대전광역시 중구 부용로25번길 37
35058,대전광역시 중구 부용로72번길 8
35046,대전광역시 중구 부용로 22
35049,대전광역시 중구 사득로71번길 5
35027,대전광역시 중구 문창로69번길 8
35023,대전광역시 중구 보문로68번길 32
35032,대전광역시 중구 보문로48번길 62
35057,대전광역시 중구 대둔산로300번길 83
35074,대전광역시 중구 산서로62번길 2
35056,대전광역시 중구 대둔산로374번길 53
35081,대전광역시 중구 산서로 25
35082,대전광역시 중구 대둔산로 291
35073,대전광역시 중구 사정공원로 14
35083,대전광역시 중구 유등천동로 94
34981,대전광역시 중구 대둔산로480번길 50
35055,대전광역시 중구 가재울로12번길 21
34988,대전광역시 중구 대둔산로 437
34980,대전광역시 중구 당디로79번길 33
34989,대전광역시 중구 대둔산로 415
35012,대전광역시 중구 대둔산로408번길 29
35079,대전광역시 중구 보문산로 50
34997,대전광역시 중구 당디로50번길 22
35054,대전광역시 중구 보문산로122번안길 31
35080,대전광역시 중구 잔디로9번길 20
34993,대전광역시 중구 당디로50번길 35
34987,대전광역시 중구 대둔산로 473
34996,대전광역시 중구 문화로22번길 39
35013,대전광역시 중구 보문산로103번길 17
34995,대전광역시 중구 대둔산로 450
34979,대전광역시 중구 당디로 89
34994,대전광역시 중구 문화로 56
34990,대전광역시 중구 보문산로 31
35038,대전광역시 중구 대종로 164
35064,대전광역시 중구 돌다리로 66
35059,대전광역시 중구 돌다리로46번길 68
35036,대전광역시 중구 대전천서로181번길 8
35062,대전광역시 중구 돌다리로17번길 16
35037,대전광역시 중구 대전천서로 147
35035,대전광역시 중구 대전천서로 239
